Time,head,head_raw,Precipitation,Evapotranspiration,recharge,v0
2023-11-09 10:00:00,,,0.0,0.291622172413626,-0.291622172413626,True
2023-11-09 11:00:00,,,0.0,0.2747530508859456,-0.2747530508859456,True
2023-11-09 12:00:00,,,0.0,0.1676516554233191,-0.1676516554233191,True
2023-11-09 13:00:00,,,0.3,0.0968741467418936,0.2031258532581064,True
2023-11-09 14:00:00,,,0.4,0.0359741218190721,0.3640258781809279,True
2023-11-09 15:00:00,1.204,1.204,4.5,0.0,4.5,True
2023-11-09 16:00:00,1.194,1.194,0.8,0.0,0.8,True
2023-11-09 17:00:00,1.186,1.186,0.2,0.0,0.2,True
2023-11-09 18:00:00,1.183,1.183,0.0,0.0,0.0,True
2023-11-09 19:00:00,1.18,1.18,0.0,0.0,0.0,True
2023-11-09 20:00:00,1.181,1.181,0.0,0.0,0.0,True
2023-11-09 21:00:00,1.179,1.179,0.0,0.0,0.0,True
2023-11-09 22:00:00,1.178,1.178,0.0,0.0,0.0,True
2023-11-09 23:00:00,1.179,1.179,0.0,0.0,0.0,True
2023-11-10 00:00:00,1.178,1.178,0.0,0.0,0.0,True
2023-11-10 01:00:00,1.179,1.179,0.0,0.0,0.0,True
2023-11-10 02:00:00,1.183,1.183,0.3,0.0,0.3,True
2023-11-10 03:00:00,1.185,1.185,1.9,0.0,1.9,True
2023-11-10 04:00:00,1.186,1.186,2.1,0.0,2.1,True
2023-11-10 05:00:00,1.185,1.185,0.2,0.0,0.2,True
2023-11-10 06:00:00,1.187,1.187,0.8,0.0033467202275901,0.79665327977241,True
2023-11-10 07:00:00,1.186,1.186,2.4,0.0067130171428529,2.393286982857147,True
2023-11-10 08:00:00,1.187,1.187,0.3,0.0270084294963433,0.2729915705036567,True
2023-11-10 09:00:00,1.184,1.184,0.9,0.0267737618207213,0.8732262381792787,True
2023-11-10 10:00:00,1.183,1.183,1.3,0.0265383519800184,1.2734616480199816,True
2023-11-10 11:00:00,1.183,1.183,3.0,0.0200215294513163,2.9799784705486836,True
2023-11-10 12:00:00,1.186,1.186,2.0,0.0573929126797296,1.9426070873202703,True
2023-11-10 13:00:00,1.186,1.186,0.0,0.1082636020518017,-0.1082636020518017,True
2023-11-10 14:00:00,1.185,1.185,1.0,0.0482175878604542,0.9517824121395458,True
2023-11-10 15:00:00,1.184,1.184,0.0,0.0171721250491965,-0.0171721250491965,True
2023-11-10 16:00:00,1.181,1.181,0.4,0.0,0.4,True
2023-11-10 17:00:00,1.18,1.18,0.3,0.0,0.3,True
2023-11-10 18:00:00,1.176,1.176,0.1,0.0,0.1,True
2023-11-10 19:00:00,1.173,1.173,0.0,0.0,0.0,True
2023-11-10 20:00:00,1.172,1.172,0.0,0.0,0.0,True
2023-11-10 21:00:00,1.168,1.168,0.0,0.0,0.0,True
2023-11-10 22:00:00,1.166,1.166,0.0,0.0,0.0,True
2023-11-10 23:00:00,1.163,1.163,0.0,0.0,0.0,True
2023-11-11 00:00:00,1.16,1.16,0.0,0.0,0.0,True
2023-11-11 01:00:00,1.158,1.158,0.5,0.0,0.5,True
2023-11-11 02:00:00,1.154,1.154,0.3,0.0,0.3,True
2023-11-11 03:00:00,1.152,1.152,0.1,0.0,0.1,True
2023-11-11 04:00:00,1.15,1.15,0.2,0.0,0.2,True
2023-11-11 05:00:00,1.147,1.147,0.2,0.0,0.2,True
2023-11-11 06:00:00,1.145,1.145,0.0,0.0,0.0,True
2023-11-11 07:00:00,1.142,1.142,1.1,0.0100107647256581,1.0899892352743419,True
2023-11-11 08:00:00,1.139,1.139,0.4,0.0368139225034918,0.3631860774965082,True
2023-11-11 09:00:00,1.135,1.135,0.0,0.2397552462297564,-0.2397552462297564,True
2023-11-11 10:00:00,1.132,1.132,0.0,0.3746192633687217,-0.3746192633687217,True
2023-11-11 11:00:00,1.13,1.13,0.0,0.295973601436812,-0.295973601436812,True
2023-11-11 12:00:00,1.127,1.127,0.0,0.3885774713073702,-0.3885774713073702,True
2023-11-11 13:00:00,1.126,1.126,0.0,0.2230401313263663,-0.2230401313263663,True
2023-11-11 14:00:00,1.124,1.124,0.0,0.0823040397505134,-0.0823040397505134,True
2023-11-11 15:00:00,1.122,1.122,0.0,0.0228072670672382,-0.0228072670672382,True
2023-11-11 16:00:00,1.119,1.119,0.0,0.0,0.0,True
2023-11-11 17:00:00,1.116,1.116,0.0,0.0,0.0,True
2023-11-11 18:00:00,1.114,1.114,0.0,0.0,0.0,True
2023-11-11 19:00:00,1.113,1.113,0.0,0.0,0.0,True
2023-11-11 20:00:00,1.112,1.112,0.0,0.0,0.0,True
2023-11-11 21:00:00,1.113,1.113,0.0,0.0,0.0,True
2023-11-11 22:00:00,1.113,1.113,0.0,0.0,0.0,True
2023-11-11 23:00:00,1.114,1.114,0.0,0.0,0.0,True
2023-11-12 00:00:00,1.115,1.115,0.1,0.0,0.1,True
2023-11-12 01:00:00,1.116,1.116,0.0,0.0,0.0,True
2023-11-12 02:00:00,1.118,1.118,0.0,0.0,0.0,True
2023-11-12 03:00:00,1.119,1.119,0.0,0.0,0.0,True
2023-11-12 04:00:00,1.12,1.12,0.0,0.0,0.0,True
2023-11-12 05:00:00,1.121,1.121,0.0,0.0,0.0,True
2023-11-12 06:00:00,1.121,1.121,0.0,0.0,0.0,True
2023-11-12 07:00:00,1.122,1.122,0.0,0.0429671171250035,-0.0429671171250035,True
2023-11-12 08:00:00,1.12,1.12,0.0,0.1791338758651247,-0.1791338758651247,True
2023-11-12 09:00:00,1.119,1.119,0.0,0.3125796086697207,-0.3125796086697207,True
2023-11-12 10:00:00,1.119,1.119,0.0,0.3345840950627143,-0.3345840950627143,True
2023-11-12 11:00:00,1.117,1.117,0.0,0.1242454201176221,-0.1242454201176221,True
2023-11-12 12:00:00,1.117,1.117,0.0,0.1203708645253405,-0.1203708645253405,True
2023-11-12 13:00:00,1.116,1.116,0.0,0.0667202339326766,-0.0667202339326766,True
2023-11-12 14:00:00,1.116,1.116,0.0,0.0313447207522848,-0.0313447207522848,True
2023-11-12 15:00:00,1.116,1.116,0.0,0.0167336011379508,-0.0167336011379508,True
2023-11-12 16:00:00,1.115,1.115,0.0,0.0,0.0,True
2023-11-12 17:00:00,1.113,1.113,0.0,0.0,0.0,True
2023-11-12 18:00:00,1.113,1.113,0.0,0.0,0.0,True
2023-11-12 19:00:00,1.111,1.111,0.0,0.0,0.0,True
2023-11-12 20:00:00,1.111,1.111,0.0,0.0,0.0,True
2023-11-12 21:00:00,1.11,1.11,0.0,0.0,0.0,True
2023-11-12 22:00:00,1.112,1.112,0.0,0.0,0.0,True
2023-11-12 23:00:00,1.108,1.108,0.0,0.0,0.0,True
2023-11-13 00:00:00,1.111,1.111,0.0,0.0,0.0,True
2023-11-13 01:00:00,1.114,1.114,0.0,0.0,0.0,True
2023-11-13 02:00:00,1.119,1.119,0.0,0.0,0.0,True
2023-11-13 03:00:00,1.121,1.121,0.0,0.0,0.0,True
2023-11-13 04:00:00,1.123,1.123,0.0,0.0,0.0,True
2023-11-13 05:00:00,1.127,1.127,0.0,0.0,0.0,True
2023-11-13 06:00:00,1.133,1.133,0.0,0.0,0.0,True
2023-11-13 07:00:00,1.139,1.139,0.0,0.0065755588449605,-0.0065755588449605,True
2023-11-13 08:00:00,1.144,1.144,0.9,0.0170264501675485,0.8829735498324516,True
2023-11-13 09:00:00,1.152,1.152,0.6,0.0706151320486861,0.5293848679513139,True
2023-11-13 10:00:00,1.16,1.16,0.5,0.0681706958554066,0.4318293041445934,True
2023-11-13 11:00:00,1.169,1.169,0.7,0.0546690180728214,0.6453309819271785,True
2023-11-13 12:00:00,1.182,1.182,0.6,0.0669326329875314,0.5330673670124686,True
2023-11-13 13:00:00,1.197,1.197,0.0,0.1895812121545187,-0.1895812121545187,True
2023-11-13 14:00:00,1.205,1.205,0.0,0.0951296791511373,-0.0951296791511373,True
2023-11-13 15:00:00,1.209,1.209,0.0,0.0273736841317646,-0.0273736841317646,True
2023-11-13 16:00:00,1.209,1.209,0.0,0.0,0.0,True
2023-11-13 17:00:00,1.207,1.207,0.0,0.0,0.0,True
2023-11-13 18:00:00,1.205,1.205,0.0,0.0,0.0,True
2023-11-13 19:00:00,1.203,1.203,0.0,0.0,0.0,True
2023-11-13 20:00:00,1.202,1.202,0.0,0.0,0.0,True
2023-11-13 21:00:00,1.2,1.2,0.0,0.0,0.0,True
2023-11-13 22:00:00,1.199,1.199,0.0,0.0,0.0,True
2023-11-13 23:00:00,1.196,1.196,0.0,0.0,0.0,True
2023-11-14 00:00:00,1.194,1.194,0.0,0.0,0.0,True
2023-11-14 01:00:00,1.195,1.195,0.0,0.0,0.0,True
2023-11-14 02:00:00,1.192,1.192,0.0,0.0,0.0,True
2023-11-14 03:00:00,1.189,1.189,0.0,0.0,0.0,True
2023-11-14 04:00:00,1.187,1.187,0.0,0.0,0.0,True
2023-11-14 05:00:00,1.185,1.185,0.0,0.0,0.0,True
2023-11-14 06:00:00,1.183,1.183,0.0,0.0,0.0,True
2023-11-14 07:00:00,1.179,1.179,0.0,0.0230857799299057,-0.0230857799299057,True
2023-11-14 08:00:00,1.175,1.175,0.0,0.1272700423799294,-0.1272700423799294,True
2023-11-14 09:00:00,1.173,1.173,0.0,0.1877052626178145,-0.1877052626178145,True
2023-11-14 10:00:00,1.171,1.171,0.0,0.3363052621902511,-0.3363052621902511,True
2023-11-14 11:00:00,1.169,1.169,0.0,0.1497044131988802,-0.1497044131988802,True
2023-11-14 12:00:00,1.168,1.168,0.0,0.1743611171151209,-0.1743611171151209,True
2023-11-14 13:00:00,1.17,1.17,0.0,0.100038379696258,-0.100038379696258,True
2023-11-14 14:00:00,1.172,1.172,0.0,0.0302710785883245,-0.0302710785883245,True
2023-11-14 15:00:00,1.172,1.172,2.1,0.0036727378761639,2.096327262123836,True
2023-11-14 16:00:00,1.174,1.174,0.0,0.0,0.0,True
2023-11-14 17:00:00,1.175,1.175,1.2,0.0,1.2,True
2023-11-14 18:00:00,1.174,1.174,0.5,0.0,0.5,True
2023-11-14 19:00:00,1.172,1.172,0.0,0.0,0.0,True
2023-11-14 20:00:00,1.168,1.168,0.0,0.0,0.0,True
2023-11-14 21:00:00,1.163,1.163,0.0,0.0,0.0,True
2023-11-14 22:00:00,1.157,1.157,0.0,0.0,0.0,True
2023-11-14 23:00:00,1.151,1.151,0.0,0.0,0.0,True
2023-11-15 00:00:00,1.145,1.145,0.0,0.0,0.0,True
2023-11-15 01:00:00,1.139,1.139,0.5,0.0,0.5,True
2023-11-15 02:00:00,1.134,1.134,0.9,0.0,0.9,True
2023-11-15 03:00:00,1.129,1.129,1.1,0.0,1.1,True
2023-11-15 04:00:00,1.126,1.126,2.0,0.0,2.0,True
2023-11-15 05:00:00,1.122,1.122,0.4,0.0,0.4,True
2023-11-15 06:00:00,1.119,1.119,0.0,0.0,0.0,True
2023-11-15 07:00:00,1.117,1.117,0.0,0.0257091651331475,-0.0257091651331475,True
2023-11-15 08:00:00,1.114,1.114,0.8,0.0592118051515992,0.7407881948484009,True
2023-11-15 09:00:00,1.111,1.111,0.0,0.2108691748939828,-0.2108691748939828,True
2023-11-15 10:00:00,1.108,1.108,0.0,0.2302573797344945,-0.2302573797344945,True
2023-11-15 11:00:00,1.105,1.105,0.0,0.2473080490754211,-0.2473080490754211,True
2023-11-15 12:00:00,1.104,1.104,0.1,0.1850368910987477,-0.08503689109874771,True
2023-11-15 13:00:00,1.103,1.103,0.0,0.1702339398108479,-0.1702339398108479,True
2023-11-15 14:00:00,1.102,1.102,0.0,0.0692474228922405,-0.0692474228922405,True
2023-11-15 15:00:00,1.1,1.1,0.3,0.0072137576802762,0.2927862423197238,True
2023-11-15 16:00:00,1.099,1.099,0.1,0.0,0.1,True
2023-11-15 17:00:00,1.097,1.097,0.2,0.0,0.2,True
2023-11-15 18:00:00,1.096,1.096,0.0,0.0,0.0,True
2023-11-15 19:00:00,1.096,1.096,0.0,0.0,0.0,True
2023-11-15 20:00:00,1.096,1.096,0.7,0.0,0.7,True
2023-11-15 21:00:00,1.098,1.098,0.1,0.0,0.1,True
2023-11-15 22:00:00,1.098,1.098,0.0,0.0,0.0,True
2023-11-15 23:00:00,1.096,1.096,0.0,0.0,0.0,True
2023-11-16 00:00:00,1.095,1.095,0.0,0.0,0.0,True
2023-11-16 01:00:00,1.093,1.093,0.0,0.0,0.0,True
2023-11-16 02:00:00,1.09,1.09,0.0,0.0,0.0,True
2023-11-16 03:00:00,1.089,1.089,0.0,0.0,0.0,True
2023-11-16 04:00:00,1.088,1.088,0.0,0.0,0.0,True
2023-11-16 05:00:00,1.088,1.088,0.0,0.0,0.0,True
2023-11-16 06:00:00,1.089,1.089,0.0,0.0,0.0,True
2023-11-16 07:00:00,1.089,1.089,0.0,0.03287684017765,-0.03287684017765,True
2023-11-16 08:00:00,1.092,1.092,0.0,0.0818742900679754,-0.0818742900679754,True
2023-11-16 09:00:00,1.093,1.093,0.0,0.1180052055106403,-0.1180052055106403,True
2023-11-16 10:00:00,1.094,1.094,0.0,0.1532380515079366,-0.1532380515079366,True
2023-11-16 11:00:00,1.096,1.096,0.0,0.1726894973826896,-0.1726894973826896,True
2023-11-16 12:00:00,1.098,1.098,0.0,0.1442458504132511,-0.1442458504132511,True
2023-11-16 13:00:00,1.103,1.103,0.0,0.1114097716724162,-0.1114097716724162,True
2023-11-16 14:00:00,1.106,1.106,0.0,0.0723311472945657,-0.0723311472945657,True
2023-11-16 15:00:00,1.107,1.107,0.0,0.0157948679859984,-0.0157948679859984,True
2023-11-16 16:00:00,1.107,1.107,0.0,0.0,0.0,True
2023-11-16 17:00:00,1.107,1.107,0.0,0.0,0.0,True
2023-11-16 18:00:00,1.105,1.105,0.0,0.0,0.0,True
2023-11-16 19:00:00,1.103,1.103,0.0,0.0,0.0,True
2023-11-16 20:00:00,1.102,1.102,0.0,0.0,0.0,True
2023-11-16 21:00:00,1.1,1.1,0.0,0.0,0.0,True
2023-11-16 22:00:00,1.099,1.099,0.0,0.0,0.0,True
2023-11-16 23:00:00,1.096,1.096,0.0,0.0,0.0,True
2023-11-17 00:00:00,1.092,1.092,0.0,0.0,0.0,True
2023-11-17 01:00:00,1.089,1.089,0.0,0.0,0.0,True
2023-11-17 02:00:00,1.087,1.087,0.0,0.0,0.0,True
2023-11-17 03:00:00,1.084,1.084,0.0,0.0,0.0,True
2023-11-17 04:00:00,1.083,1.083,0.0,0.0,0.0,True
2023-11-17 05:00:00,1.083,1.083,0.0,0.0,0.0,True
2023-11-17 06:00:00,1.082,1.082,0.0,0.0,0.0,True
2023-11-17 07:00:00,1.079,1.079,0.0,0.0189538415831981,-0.0189538415831981,True
2023-11-17 08:00:00,1.077,1.077,0.0,0.0547160977089488,-0.0547160977089488,True
2023-11-17 09:00:00,1.075,1.075,0.0,0.0998133833164734,-0.0998133833164734,True
2023-11-17 10:00:00,1.072,1.072,0.0,0.189426238023213,-0.189426238023213,True
2023-11-17 11:00:00,1.069,1.069,0.0,0.2304967011425456,-0.2304967011425456,True
2023-11-17 12:00:00,1.066,1.066,0.0,0.298189008282293,-0.298189008282293,True
2023-11-17 13:00:00,1.065,1.065,0.0,0.254903007230133,-0.254903007230133,True
2023-11-17 14:00:00,1.062,1.062,0.0,0.1187407248310083,-0.1187407248310083,True
2023-11-17 15:00:00,1.061,1.061,0.0,0.0166355638860789,-0.0166355638860789,True
2023-11-17 16:00:00,1.057,1.057,0.0,0.0,0.0,True
2023-11-17 17:00:00,1.054,1.054,0.0,0.0,0.0,True
2023-11-17 18:00:00,1.051,1.051,0.0,0.0,0.0,True
2023-11-17 19:00:00,1.048,1.048,0.0,0.0,0.0,True
2023-11-17 20:00:00,1.047,1.047,0.0,0.0,0.0,True
2023-11-17 21:00:00,1.045,1.045,0.0,0.0,0.0,True
2023-11-17 22:00:00,1.044,1.044,0.0,0.0,0.0,True
2023-11-17 23:00:00,1.043,1.043,0.0,0.0,0.0,True
2023-11-18 00:00:00,1.042,1.042,0.0,0.0,0.0,True
2023-11-18 01:00:00,1.043,1.043,0.0,0.0,0.0,True
2023-11-18 02:00:00,1.043,1.043,0.0,0.0,0.0,True
2023-11-18 03:00:00,1.043,1.043,0.0,0.0,0.0,True
2023-11-18 04:00:00,1.044,1.044,0.0,0.0,0.0,True
2023-11-18 05:00:00,1.048,1.048,0.0,0.0,0.0,True
2023-11-18 06:00:00,1.051,1.051,0.0,0.0,0.0,True
2023-11-18 07:00:00,1.054,1.054,0.0,0.0032877794224802,-0.0032877794224802,True
2023-11-18 08:00:00,1.056,1.056,0.0,0.0264597232081209,-0.0264597232081209,True
2023-11-18 09:00:00,1.06,1.06,0.4,0.0296786443832572,0.37032135561674284,True
2023-11-18 10:00:00,1.063,1.063,1.7,0.0198447924060906,1.6801552075939095,True
2023-11-18 11:00:00,1.068,1.068,1.3,0.0333692157521938,1.2666307842478062,True
2023-11-18 12:00:00,1.077,1.077,2.1,0.040512644244515,2.059487355755485,True
2023-11-18 13:00:00,1.085,1.085,1.6,0.0306476103015873,1.5693523896984127,True
2023-11-18 14:00:00,1.095,1.095,1.2,0.0136600526535053,1.1863399473464946,True
2023-11-18 15:00:00,1.105,1.105,0.7,0.0034247248736393,0.6965752751263606,True
2023-11-18 16:00:00,1.114,1.114,0.3,0.0,0.3,True
2023-11-18 17:00:00,1.123,1.123,0.4,0.0,0.4,True
2023-11-18 18:00:00,1.128,1.128,0.1,0.0,0.1,True
2023-11-18 19:00:00,1.132,1.132,0.0,0.0,0.0,True
2023-11-18 20:00:00,1.136,1.136,0.0,0.0,0.0,True
2023-11-18 21:00:00,1.14,1.14,0.0,0.0,0.0,True
2023-11-18 22:00:00,1.142,1.142,0.0,0.0,0.0,True
2023-11-18 23:00:00,1.146,1.146,0.0,0.0,0.0,True
2023-11-19 00:00:00,1.147,1.147,0.0,0.0,0.0,True
2023-11-19 01:00:00,1.151,1.151,0.0,0.0,0.0,True
2023-11-19 02:00:00,1.155,1.155,0.0,0.0,0.0,True
2023-11-19 03:00:00,1.155,1.155,0.0,0.0,0.0,True
2023-11-19 04:00:00,1.158,1.158,0.0,0.0,0.0,True
2023-11-19 05:00:00,1.16,1.16,0.0,0.0,0.0,True
2023-11-19 06:00:00,1.16,1.16,0.0,0.0,0.0,True
2023-11-19 07:00:00,1.16,1.16,0.0,0.0268065152573397,-0.0268065152573397,True
2023-11-19 08:00:00,1.16,1.16,0.0,0.1118433705763016,-0.1118433705763016,True
2023-11-19 09:00:00,1.158,1.158,0.0,0.1359286905413515,-0.1359286905413515,True
2023-11-19 10:00:00,1.157,1.157,0.0,0.2357001636754505,-0.2357001636754505,True
2023-11-19 11:00:00,1.156,1.156,0.0,0.3199307386593131,-0.3199307386593131,True
2023-11-19 12:00:00,1.156,1.156,0.0,0.101208757828744,-0.101208757828744,True
2023-11-19 13:00:00,1.157,1.157,0.0,0.0966422121237842,-0.0966422121237842,True
2023-11-19 14:00:00,1.157,1.157,0.1,0.0342196406797752,0.0657803593202248,True
2023-11-19 15:00:00,1.157,1.157,0.1,0.0037838848235405,0.0962161151764595,True
2023-11-19 16:00:00,1.157,1.157,1.3,0.0,1.3,True
2023-11-19 17:00:00,1.158,1.158,2.0,0.0,2.0,True
2023-11-19 18:00:00,1.159,1.159,0.7,0.0,0.7,True
2023-11-19 19:00:00,1.161,1.161,0.1,0.0,0.1,True
2023-11-19 20:00:00,1.162,1.162,0.0,0.0,0.0,True
2023-11-19 21:00:00,1.163,1.163,0.2,0.0,0.2,True
2023-11-19 22:00:00,1.161,1.161,0.1,0.0,0.1,True
2023-11-19 23:00:00,1.16,1.16,0.8,0.0,0.8,True
2023-11-20 00:00:00,1.159,1.159,1.7,0.0,1.7,True
2023-11-20 01:00:00,1.156,1.156,0.4,0.0,0.4,True
2023-11-20 02:00:00,1.155,1.155,0.1,0.0,0.1,True
2023-11-20 03:00:00,1.154,1.154,0.8,0.0,0.8,True
2023-11-20 04:00:00,1.153,1.153,0.2,0.0,0.2,True
2023-11-20 05:00:00,1.152,1.152,0.0,0.0,0.0,True
2023-11-20 06:00:00,1.15,1.15,0.0,0.0,0.0,True
2023-11-20 07:00:00,1.15,1.15,0.0,0.0218111550894089,-0.0218111550894089,True
2023-11-20 08:00:00,1.147,1.147,0.0,0.0740147564394991,-0.0740147564394991,True
2023-11-20 09:00:00,1.145,1.145,0.0,0.1827012895065268,-0.1827012895065268,True
2023-11-20 10:00:00,1.144,1.144,0.0,0.3591187785363752,-0.3591187785363752,True
2023-11-20 11:00:00,1.142,1.142,0.0,0.410635688157303,-0.410635688157303,True
2023-11-20 12:00:00,1.143,1.143,0.0,0.1966321295978008,-0.1966321295978008,True
2023-11-20 13:00:00,1.144,1.144,0.3,0.0885940776952787,0.21140592230472127,True
2023-11-20 14:00:00,1.143,1.143,0.0,0.0543865370658913,-0.0543865370658913,True
2023-11-20 15:00:00,1.143,1.143,0.0,0.0105635413798781,-0.0105635413798781,True
2023-11-20 16:00:00,1.143,1.143,0.0,0.0,0.0,True
2023-11-20 17:00:00,1.142,1.142,0.0,0.0,0.0,True
2023-11-20 18:00:00,1.141,1.141,0.0,0.0,0.0,True
2023-11-20 19:00:00,1.137,1.137,0.0,0.0,0.0,True
2023-11-20 20:00:00,1.135,1.135,0.0,0.0,0.0,True
2023-11-20 21:00:00,1.133,1.133,0.0,0.0,0.0,True
2023-11-20 22:00:00,1.131,1.131,0.0,0.0,0.0,True
2023-11-20 23:00:00,1.128,1.128,0.0,0.0,0.0,True
2023-11-21 00:00:00,1.125,1.125,0.0,0.0,0.0,True
2023-11-21 01:00:00,1.124,1.124,0.0,0.0,0.0,True
2023-11-21 02:00:00,1.121,1.121,0.0,0.0,0.0,True
2023-11-21 03:00:00,1.117,1.117,0.0,0.0,0.0,True
2023-11-21 04:00:00,1.115,1.115,0.0,0.0,0.0,True
2023-11-21 05:00:00,1.112,1.112,0.1,0.0,0.1,True
2023-11-21 06:00:00,1.107,1.107,0.0,0.0,0.0,True
2023-11-21 07:00:00,1.103,1.103,0.0,0.0143137460435675,-0.0143137460435675,True
2023-11-21 08:00:00,1.096,1.096,0.0,0.0465196746415945,-0.0465196746415945,True
2023-11-21 09:00:00,1.089,1.089,0.0,0.1040500094635153,-0.1040500094635153,True
2023-11-21 10:00:00,1.082,1.082,0.0,0.1145099683485403,-0.1145099683485403,True
2023-11-21 11:00:00,1.075,1.075,0.0,0.1870654334591749,-0.1870654334591749,True
2023-11-21 12:00:00,1.069,1.069,0.0,0.2372014095058182,-0.2372014095058182,True
2023-11-21 13:00:00,1.064,1.064,0.0,0.1229056940865095,-0.1229056940865095,True
2023-11-21 14:00:00,1.059,1.059,0.0,0.0761959978078077,-0.0761959978078077,True
2023-11-21 15:00:00,1.053,1.053,0.0,0.0099813383316473,-0.0099813383316473,True
2023-11-21 16:00:00,1.047,1.047,0.0,0.0,0.0,True
2023-11-21 17:00:00,1.04,1.04,0.0,0.0,0.0,True
2023-11-21 18:00:00,1.033,1.033,0.0,0.0,0.0,True
2023-11-21 19:00:00,1.026,1.026,0.0,0.0,0.0,True
2023-11-21 20:00:00,1.02,1.02,0.0,0.0,0.0,True
2023-11-21 21:00:00,1.017,1.017,0.0,0.0,0.0,True
2023-11-21 22:00:00,1.011,1.011,0.0,0.0,0.0,True
2023-11-21 23:00:00,1.007,1.007,0.0,0.0,0.0,True
2023-11-22 00:00:00,1.003,1.003,0.0,0.0,0.0,True
2023-11-22 01:00:00,1.002,1.002,0.0,0.0,0.0,True
2023-11-22 02:00:00,0.998,0.998,0.0,0.0,0.0,True
2023-11-22 03:00:00,0.996,0.996,0.0,0.0,0.0,True
2023-11-22 04:00:00,0.996,0.996,0.0,0.0,0.0,True
2023-11-22 05:00:00,0.993,0.993,0.0,0.0,0.0,True
2023-11-22 06:00:00,0.991,0.991,0.0,0.0,0.0,True
2023-11-22 07:00:00,0.99,0.99,0.0,0.0183543729682775,-0.0183543729682775,True
2023-11-22 08:00:00,0.99,0.99,0.0,0.0526846931982212,-0.0526846931982212,True
2023-11-22 09:00:00,0.987,0.987,0.0,0.0921874375536387,-0.0921874375536387,True
2023-11-22 10:00:00,0.986,0.986,0.0,0.1824581365379062,-0.1824581365379062,True
2023-11-22 11:00:00,0.986,0.986,0.0,0.2062809921873783,-0.2062809921873783,True
2023-11-22 12:00:00,0.991,0.991,0.0,0.1289911506395895,-0.1289911506395895,True
2023-11-22 13:00:00,0.995,0.995,0.0,0.04312482196753,-0.04312482196753,True
2023-11-22 14:00:00,0.999,0.999,0.0,0.029944014994942,-0.029944014994942,True
2023-11-22 15:00:00,1.004,1.004,0.0,0.0033467202275901,-0.0033467202275901,True
2023-11-22 16:00:00,1.005,1.005,0.0,0.0,0.0,True
2023-11-22 17:00:00,1.011,1.011,0.0,0.0,0.0,True
2023-11-22 18:00:00,1.014,1.014,0.0,0.0,0.0,True
2023-11-22 19:00:00,1.017,1.017,0.3,0.0,0.3,True
2023-11-22 20:00:00,1.02,1.02,0.1,0.0,0.1,True
2023-11-22 21:00:00,1.023,1.023,0.0,0.0,0.0,True
2023-11-22 22:00:00,1.027,1.027,0.0,0.0,0.0,True
2023-11-22 23:00:00,1.03,1.03,0.0,0.0,0.0,True
2023-11-23 00:00:00,1.032,1.032,0.0,0.0,0.0,True
2023-11-23 01:00:00,1.034,1.034,0.0,0.0,0.0,True
2023-11-23 02:00:00,1.038,1.038,0.0,0.0,0.0,True
2023-11-23 03:00:00,1.04,1.04,0.0,0.0,0.0,True
2023-11-23 04:00:00,1.042,1.042,0.0,0.0,0.0,True
2023-11-23 05:00:00,1.045,1.045,0.0,0.0,0.0,True
2023-11-23 06:00:00,1.046,1.046,0.0,0.0,0.0,True
2023-11-23 07:00:00,1.049,1.049,0.0,0.026551293379227,-0.026551293379227,True
2023-11-23 08:00:00,1.05,1.05,0.0,0.0646370990617977,-0.0646370990617977,True
2023-11-23 09:00:00,1.051,1.051,0.0,0.1747654592674519,-0.1747654592674519,True
2023-11-23 10:00:00,1.054,1.054,0.0,0.267973704210093,-0.267973704210093,True
2023-11-23 11:00:00,1.057,1.057,0.0,0.3184615035540235,-0.3184615035540235,True
2023-11-23 12:00:00,1.062,1.062,0.0,0.1980675205031122,-0.1980675205031122,True
2023-11-23 13:00:00,1.068,1.068,0.0,0.1507618509131034,-0.1507618509131034,True
2023-11-23 14:00:00,1.07,1.07,0.0,0.0690943445533293,-0.0690943445533293,True
2023-11-23 15:00:00,1.077,1.077,0.0,0.003901594373894,-0.003901594373894,True
2023-11-23 16:00:00,1.081,1.081,0.0,0.0,0.0,True
2023-11-23 17:00:00,1.085,1.085,0.0,0.0,0.0,True
2023-11-23 18:00:00,1.09,1.09,0.2,0.0,0.2,True
2023-11-23 19:00:00,1.091,1.091,0.0,0.0,0.0,True
2023-11-23 20:00:00,1.095,1.095,0.0,0.0,0.0,True
2023-11-23 21:00:00,1.096,1.096,0.2,0.0,0.2,True
2023-11-23 22:00:00,1.098,1.098,0.6,0.0,0.6,True
2023-11-23 23:00:00,1.095,1.095,0.0,0.0,0.0,True
2023-11-24 00:00:00,1.096,1.096,0.5,0.0,0.5,True
2023-11-24 01:00:00,1.096,1.096,0.0,0.0,0.0,True
2023-11-24 02:00:00,1.099,1.099,0.8,0.0,0.8,True
2023-11-24 03:00:00,1.099,1.099,0.0,0.0,0.0,True
2023-11-24 04:00:00,1.103,1.103,0.1,0.0,0.1,True
2023-11-24 05:00:00,1.105,1.105,0.0,0.0,0.0,True
2023-11-24 06:00:00,1.109,1.109,0.1,0.0,0.1,True
2023-11-24 07:00:00,1.111,1.111,0.4,0.006357754314044,0.393642245685956,True
2023-11-24 08:00:00,1.114,1.114,0.0,0.0903980936670273,-0.0903980936670273,True
