date,precipitation_mm,makkink_mm,P_minus_ET_mm
2020-09-26,4.5,1.4723524009848838,3.027647599015116
2020-09-27,7.8,1.3283886286438789,6.471611371356121
2020-09-28,3.1,0.42429873081487834,2.675701269185122
2020-09-29,0.8,1.7372016120533993,-0.9372016120533992
2020-09-30,0.0,1.0684731631632725,-1.0684731631632725
2020-10-01,7.0,0.3629497780536726,6.637050221946327
2020-10-02,0.0,1.2640612383147916,-1.2640612383147916
2020-10-03,5.7,0.2799141517466083,5.420085848253392
2020-10-04,0.5,1.1052484834166254,-0.6052484834166254
2020-10-05,29.6,0.30672808606797847,29.293271913932024
2020-10-06,27.900000000000002,0.9131581858266435,26.98684181417336
2020-10-07,7.8,1.0672556002447502,6.73274439975525
2020-10-08,12.2,0.34295754101070236,11.857042458989296
2020-10-09,4.4,0.8281956259735511,3.571804374026449
2020-10-10,9.5,0.8522361152631319,8.647763884736868
2020-10-11,3.8,1.0746863746594337,2.725313625340566
2020-10-12,0.2,1.0261904723705388,-0.8261904723705389
2020-10-13,0.0,1.1479939937957055,-1.1479939937957055
2020-10-14,0.0,1.0227298875851285,-1.0227298875851285
2020-10-15,0.1,1.1335130911320268,-1.0335130911320267
2020-10-16,0.0,1.4655216769190231,-1.4655216769190231
2020-10-17,0.2,0.9405047215796718,-0.7405047215796718
2020-10-18,0.8,0.9399035242843473,-0.13990352428434727
2020-10-19,0.0,0.2950053985842191,-0.2950053985842191
2020-10-20,0.1,0.34382843748736913,-0.24382843748736913
2020-10-21,10.6,0.3389477590619875,10.261052240938012
2020-10-22,0.3,1.086243449147021,-0.7862434491470209
2020-10-23,0.0,1.1125974981653308,-1.1125974981653308
2020-10-24,0.2,0.7063196194573395,-0.5063196194573394
2020-10-25,5.8,0.3758387463611208,5.424161253638879
2020-10-26,5.1,0.6651159944629251,4.434884005537074
2020-10-27,9.9,0.5374912734936516,9.362508726506348
2020-10-28,3.5,0.694993492688433,2.805006507311567
2020-10-29,7.3,0.6134489217475965,6.686551078252403
2020-10-30,1.7,0.3831372837923499,1.31686271620765
2020-10-31,2.2,0.5628606147975089,1.6371393852024911
2020-11-01,2.1,0.5265610539585978,1.5734389460414024
2020-11-02,0.6,0.5242561630343232,0.07574383696567677
