timestamp,head,Precipitation,Evapotranspiration,recharge,head_t1,outliers_boxplot,jumps_drops
2025-08-21 18:00:00,,0.0,0.02,-0.02,,,
2025-08-21 19:00:00,,0.0,0.0,0.0,,,
2025-08-21 20:00:00,,0.0,0.0,0.0,,,
2025-08-21 21:00:00,,0.0,0.0,0.0,,,
2025-08-21 22:00:00,,0.0,0.0,0.0,,,
2025-08-21 23:00:00,,0.005,0.0,0.005,,,
2025-08-22 00:00:00,,0.0,0.0,0.0,,,
2025-08-22 01:00:00,,0.0,0.0,0.0,,,
2025-08-22 02:00:00,,0.0,0.0,0.0,,,
2025-08-22 03:00:00,,0.1,0.0,0.1,,,
2025-08-22 04:00:00,,0.2,0.0,0.2,,,
2025-08-22 05:00:00,,0.005,0.04,-0.035,,,
2025-08-22 06:00:00,,0.0,0.16,-0.16,,,
2025-08-22 07:00:00,,0.0,0.55,-0.55,,,
2025-08-22 08:00:00,,0.1,0.33,-0.23,,,
2025-08-22 09:00:00,,0.005,0.6,-0.595,,,
2025-08-22 10:00:00,,0.005,0.55,-0.545,,,
2025-08-22 11:00:00,,0.005,0.62,-0.615,,,
2025-08-22 12:00:00,,0.0,0.82,-0.82,,,
2025-08-22 13:00:00,,0.0,0.6,-0.6,,,
2025-08-22 14:00:00,,0.0,0.54,-0.54,,,
2025-08-22 15:00:00,,0.0,0.34,-0.34,,,
2025-08-22 16:00:00,,0.0,0.11,-0.11,,,
2025-08-22 17:00:00,,0.0,0.11,-0.11,,,
2025-08-22 18:00:00,,0.0,0.02,-0.02,,,
2025-08-22 19:00:00,,0.0,0.0,0.0,,,
2025-08-22 20:00:00,,0.2,0.0,0.2,,,
2025-08-22 21:00:00,,0.4,0.0,0.4,,,
2025-08-22 22:00:00,,0.1,0.0,0.1,,,
2025-08-22 23:00:00,,0.1,0.0,0.1,,,
2025-08-23 00:00:00,,0.0,0.0,0.0,,,
2025-08-23 01:00:00,,0.0,0.0,0.0,,,
2025-08-23 02:00:00,,0.0,0.0,0.0,,,
2025-08-23 03:00:00,,0.0,0.0,0.0,,,
2025-08-23 04:00:00,,0.005,0.0,0.005,,,
2025-08-23 05:00:00,,0.0,0.05,-0.05,,,
2025-08-23 06:00:00,,0.0,0.27,-0.27,,,
2025-08-23 07:00:00,,0.0,0.44,-0.44,,,
2025-08-23 08:00:00,,0.0,0.64,-0.64,,,
2025-08-23 09:00:00,,0.0,0.87,-0.87,,,
2025-08-23 10:00:00,,0.0,0.73,-0.73,,,
2025-08-23 11:00:00,,0.0,1.09,-1.09,,,
2025-08-23 12:00:00,,0.0,0.4,-0.4,,,
2025-08-23 13:00:00,,0.0,0.82,-0.82,,,
2025-08-23 14:00:00,,0.0,0.97,-0.97,,,
2025-08-23 15:00:00,,0.0,0.45,-0.45,,,
2025-08-23 16:00:00,,0.0,0.52,-0.52,,,
2025-08-23 17:00:00,,0.0,0.27,-0.27,,,
2025-08-23 18:00:00,,0.0,0.03,-0.03,,,
2025-08-23 19:00:00,,0.0,0.0,0.0,,,
2025-08-23 20:00:00,,0.0,0.0,0.0,,,
2025-08-23 21:00:00,,0.0,0.0,0.0,,,
2025-08-23 22:00:00,,0.0,0.0,0.0,,,
2025-08-23 23:00:00,,0.0,0.0,0.0,,,
2025-08-24 00:00:00,,0.0,0.0,0.0,,,
2025-08-24 01:00:00,,0.0,0.0,0.0,,,
2025-08-24 02:00:00,,0.0,0.0,0.0,,,
2025-08-24 03:00:00,,0.0,0.0,0.0,,,
2025-08-24 04:00:00,,0.0,0.0,0.0,,,
2025-08-24 05:00:00,,0.0,0.14,-0.14,,,
2025-08-24 06:00:00,,0.0,0.45,-0.45,,,
2025-08-24 07:00:00,,0.0,0.71,-0.71,,,
2025-08-24 08:00:00,,0.0,0.85,-0.85,,,
2025-08-24 09:00:00,,0.0,0.96,-0.96,,,
2025-08-24 10:00:00,,0.0,0.88,-0.88,,,
2025-08-24 11:00:00,,0.0,1.1,-1.1,,,
2025-08-24 12:00:00,,0.0,0.78,-0.78,,,
2025-08-24 13:00:00,,0.0,0.53,-0.53,,,
2025-08-24 14:00:00,,0.0,0.79,-0.79,,,
2025-08-24 15:00:00,,0.0,0.44,-0.44,,,
2025-08-24 16:00:00,,0.0,0.49,-0.49,,,
2025-08-24 17:00:00,,0.0,0.17,-0.17,,,
2025-08-24 18:00:00,,0.0,0.04,-0.04,,,
2025-08-24 19:00:00,,0.0,0.0,0.0,,,
2025-08-24 20:00:00,,0.0,0.0,0.0,,,
2025-08-24 21:00:00,,0.0,0.0,0.0,,,
2025-08-24 22:00:00,,0.0,0.0,0.0,,,
2025-08-24 23:00:00,,0.0,0.0,0.0,,,
2025-08-25 00:00:00,,0.0,0.0,0.0,,,
2025-08-25 01:00:00,,0.0,0.0,0.0,,,
2025-08-25 02:00:00,,0.0,0.0,0.0,,,
2025-08-25 03:00:00,,0.0,0.0,0.0,,,
2025-08-25 04:00:00,,0.0,0.01,-0.01,,,
2025-08-25 05:00:00,,0.0,0.13,-0.13,,,
2025-08-25 06:00:00,,0.0,0.27,-0.27,,,
2025-08-25 07:00:00,,0.0,0.39,-0.39,,,
2025-08-25 08:00:00,,0.0,0.82,-0.82,,,
2025-08-25 09:00:00,,0.0,0.83,-0.83,,,
2025-08-25 10:00:00,,0.0,0.91,-0.91,,,
2025-08-25 11:00:00,,0.0,1.09,-1.09,,,
2025-08-25 12:00:00,,0.0,1.22,-1.22,,,
2025-08-25 13:00:00,,0.0,0.98,-0.98,,,
2025-08-25 14:00:00,,0.0,0.95,-0.95,,,
2025-08-25 15:00:00,,0.0,0.74,-0.74,,,
2025-08-25 16:00:00,,0.0,0.39,-0.39,,,
2025-08-25 17:00:00,,0.0,0.18,-0.18,,,
