timestamp,head,Precipitation,Evapotranspiration,recharge,head_t1
2024-12-13 11:00:00,-0.078,0.0,0.12,-0.12,
2024-12-13 12:00:00,-0.066,0.0,0.11,-0.11,0.011999999999999997
2024-12-13 13:00:00,-0.047,0.0,0.09,-0.09,0.019000000000000003
2024-12-13 14:00:00,-0.094,0.0,0.03,-0.03,-0.047
2024-12-13 15:00:00,-0.099,0.0,0.0,0.0,-0.0050000000000000044
2024-12-13 16:00:00,-0.1,0.0,0.0,0.0,-0.0010000000000000009
2024-12-13 17:00:00,-0.099,0.0,0.0,0.0,0.0010000000000000009
2024-12-13 18:00:00,-0.103,0.0,0.0,0.0,-0.00399999999999999
2024-12-13 19:00:00,-0.102,0.0,0.0,0.0,0.0010000000000000009
2024-12-13 20:00:00,-0.101,0.0,0.0,0.0,0.000999999999999987
2024-12-13 21:00:00,-0.095,0.0,0.0,0.0,0.006000000000000005
2024-12-13 22:00:00,-0.095,0.0,0.0,0.0,0.0
2024-12-13 23:00:00,-0.092,0.0,0.0,0.0,0.0030000000000000027
2024-12-14 00:00:00,-0.09,0.0,0.0,0.0,0.0020000000000000018
2024-12-14 01:00:00,-0.088,0.005,0.0,0.005,0.0020000000000000018
2024-12-14 02:00:00,-0.08,0.2,0.0,0.2,0.007999999999999993
2024-12-14 03:00:00,-0.083,0.005,0.0,0.005,-0.0030000000000000027
2024-12-14 04:00:00,-0.077,0.0,0.0,0.0,0.006000000000000005
2024-12-14 05:00:00,-0.067,0.0,0.0,0.0,0.009999999999999995
2024-12-14 06:00:00,-0.069,0.005,0.0,0.005,-0.0020000000000000018
2024-12-14 07:00:00,-0.058,0.1,0.01,0.09000000000000001,0.011000000000000003
2024-12-14 08:00:00,-0.06,0.2,0.07,0.13,-0.001999999999999995
2024-12-14 09:00:00,-0.058,0.1,0.12,-0.01999999999999999,0.001999999999999995
2024-12-14 10:00:00,-0.054,0.4,0.1,0.30000000000000004,0.0040000000000000036
2024-12-14 11:00:00,-0.056,1.0,0.13,0.87,-0.0020000000000000018
2024-12-14 12:00:00,-0.057,0.005,0.17,-0.165,-0.0010000000000000009
2024-12-14 13:00:00,-0.063,0.3,0.11,0.19,-0.005999999999999998
2024-12-14 14:00:00,-0.058,0.5,0.07,0.43,0.0049999999999999975
2024-12-14 15:00:00,-0.056,0.1,0.01,0.09000000000000001,0.0020000000000000018
2024-12-14 16:00:00,-0.06,0.2,0.0,0.2,-0.003999999999999997
2024-12-14 17:00:00,-0.056,0.005,0.0,0.005,0.003999999999999997
2024-12-14 18:00:00,-0.06,0.1,0.0,0.1,-0.003999999999999997
2024-12-14 19:00:00,-0.059,0.0,0.0,0.0,0.0010000000000000009
2024-12-14 20:00:00,-0.063,0.0,0.0,0.0,-0.0040000000000000036
2024-12-14 21:00:00,-0.063,0.0,0.0,0.0,0.0
2024-12-14 22:00:00,-0.068,0.005,0.0,0.005,-0.0050000000000000044
2024-12-14 23:00:00,-0.069,0.005,0.0,0.005,-0.0010000000000000009
