Time,Waterniveau (m NAP)
2025-09-14 00:59:59,-4.749
2025-09-14 01:59:59,-4.739
2025-09-14 02:59:59,-4.745
2025-09-14 03:59:59,-4.736
2025-09-14 04:59:59,-4.722
2025-09-14 05:59:59,-4.714
2025-09-14 06:59:59,-4.711
2025-09-14 07:59:59,-4.709
2025-09-14 08:59:59,-4.701
2025-09-14 09:59:59,-4.702
2025-09-14 10:59:59,-4.696
2025-09-14 11:59:59,-4.694
2025-09-14 12:59:59,-4.689
2025-09-14 13:59:59,-4.69
2025-09-14 14:59:59,-4.689
2025-09-14 15:59:59,-4.684
2025-09-14 16:59:59,-4.682
2025-09-14 17:59:59,-4.684
2025-09-14 18:59:59,-4.681
2025-09-14 19:59:59,-4.673
2025-09-14 20:59:59,-4.667
2025-09-14 21:59:59,-4.67
2025-09-14 22:59:59,-4.661
2025-09-14 23:59:59,-4.664
2025-09-15 00:59:59,-4.664
2025-09-15 01:59:59,-4.663
2025-09-15 02:59:59,-4.667
2025-09-15 03:59:59,-4.659
2025-09-15 04:59:59,-4.659
2025-09-15 05:59:59,-4.66
2025-09-15 06:59:59,-4.653
2025-09-15 07:59:59,-4.659
2025-09-15 08:59:59,-4.657
2025-09-15 09:59:59,-4.658
2025-09-15 10:59:59,-4.656
2025-09-15 11:59:59,-4.658
2025-09-15 12:59:59,-4.652
2025-09-15 13:59:59,-4.652
2025-09-15 14:59:59,-4.651
2025-09-15 15:59:59,-4.647
2025-09-15 16:59:59,-4.648
2025-09-15 17:59:59,-4.652
2025-09-15 18:59:59,-4.647
2025-09-15 19:59:59,-4.641
2025-09-15 20:59:59,-4.645
2025-09-15 21:59:59,-4.643
2025-09-15 22:59:59,-4.638
2025-09-15 23:59:59,-4.642
2025-09-16 00:59:59,-4.637
2025-09-16 01:59:59,-4.634
2025-09-16 02:59:59,-4.635
2025-09-16 03:59:59,-4.63
2025-09-16 04:59:59,-4.63
2025-09-16 05:59:59,-4.628
2025-09-16 06:59:59,-4.627
2025-09-16 07:59:59,-4.628
2025-09-16 08:59:59,-4.627
2025-09-16 09:59:59,-4.626
2025-09-16 10:59:59,-4.621
2025-09-16 11:59:59,-4.616
2025-09-16 12:59:59,-4.613
2025-09-16 13:59:59,-4.62
2025-09-16 14:59:59,-4.623
2025-09-16 15:59:59,-4.612
2025-09-16 16:59:59,-4.606
2025-09-16 17:59:59,-4.607
2025-09-16 18:59:59,-4.6
2025-09-16 19:59:59,-4.592
2025-09-16 20:59:59,-4.589
2025-09-16 21:59:59,-4.576
2025-09-16 22:59:59,-4.57
2025-09-16 23:59:59,-4.551
2025-09-17 00:59:59,-4.532
2025-09-17 01:59:59,-4.513
2025-09-17 02:59:59,-4.503
2025-09-17 03:59:59,-4.489
2025-09-17 04:59:59,-4.479
2025-09-17 05:59:59,-4.476
2025-09-17 06:59:59,-4.466
2025-09-17 07:59:59,-4.462
2025-09-17 08:59:59,-4.455
2025-09-17 09:59:59,-4.45
2025-09-17 10:59:59,-4.443
2025-09-17 11:59:59,-4.438
2025-09-17 13:00:00,-4.424
2025-09-17 13:59:59,-4.414
2025-09-17 14:59:59,-4.403
2025-09-17 15:59:59,-4.399
2025-09-17 16:59:59,-4.394
2025-09-17 17:59:59,-4.382
2025-09-17 18:59:59,-4.372
2025-09-17 19:59:59,-4.367
2025-09-17 20:59:59,-4.346
2025-09-17 21:59:59,-4.321
2025-09-17 22:59:59,-4.298
2025-09-17 23:59:59,-4.278
2025-09-18 00:59:59,-4.269
2025-09-18 01:59:59,-4.258
2025-09-18 02:59:59,-4.245
2025-09-18 03:59:59,-4.237
2025-09-18 04:59:59,-4.228
2025-09-18 05:59:59,-4.216
2025-09-18 06:59:59,-4.197
2025-09-18 07:59:59,-4.184
2025-09-18 08:59:59,-4.179
2025-09-18 09:59:59,-4.176
2025-09-18 10:59:59,-4.174
2025-09-18 11:59:59,-4.174
2025-09-18 12:59:59,-4.175
2025-09-18 13:59:59,-4.176
2025-09-18 14:59:59,-4.176
2025-09-18 15:59:59,-4.18
2025-09-18 16:59:59,-4.185
2025-09-18 17:59:59,-4.194
2025-09-18 18:59:59,-4.196
2025-09-18 19:59:59,-4.199
2025-09-18 20:59:59,-4.208
2025-09-18 21:59:59,-4.209
2025-09-18 22:59:59,-4.209
2025-09-18 23:59:59,-4.216
2025-09-19 00:59:59,-4.22
2025-09-19 01:59:59,-4.22
2025-09-19 02:59:59,-4.221
2025-09-19 03:59:59,-4.223
2025-09-19 04:59:59,-4.218
2025-09-19 05:59:59,-4.221
2025-09-19 06:59:59,-4.221
2025-09-19 07:59:59,-4.223
2025-09-19 08:59:59,-4.225
2025-09-19 09:59:59,-4.226
2025-09-19 10:59:59,-4.227
2025-09-19 11:59:59,-4.229
2025-09-19 12:59:58,-4.234
2025-09-19 13:59:59,-4.242
2025-09-19 14:59:59,-4.227
2025-09-19 15:59:59,-4.233
2025-09-19 16:59:59,-4.234
2025-09-19 17:59:59,-4.237
2025-09-19 18:59:59,-4.24
2025-09-19 19:59:59,-4.238
2025-09-19 20:59:59,-4.24
2025-09-19 21:59:59,-4.245
2025-09-19 22:59:59,-4.243
2025-09-19 23:59:59,-4.251
2025-09-20 00:59:59,-4.247
2025-09-20 01:59:59,-4.254
2025-09-20 02:59:59,-4.25
2025-09-20 03:59:59,-4.252
2025-09-20 04:59:59,-4.251
2025-09-20 05:59:59,-4.255
2025-09-20 06:59:59,-4.26
2025-09-20 07:59:59,-4.258
2025-09-20 08:59:59,-4.265
2025-09-20 09:59:59,-4.264
2025-09-20 10:59:59,-4.267
2025-09-20 11:59:59,-4.27
2025-09-20 12:59:59,-4.277
2025-09-20 13:59:59,-4.271
2025-09-20 14:59:59,-4.28
2025-09-20 15:59:59,-4.278
2025-09-20 16:59:59,-4.278
2025-09-20 17:59:59,-4.276
2025-09-20 18:59:59,-4.277
2025-09-20 19:59:59,-4.278
2025-09-20 20:59:59,-4.28
2025-09-20 21:59:59,-4.282
2025-09-20 22:59:59,-4.284
2025-09-20 23:59:59,-4.287
2025-09-21 00:59:59,-4.288
2025-09-21 01:59:59,-4.293
2025-09-21 02:59:59,-4.294
2025-09-21 03:59:59,-4.297
2025-09-21 04:59:59,-4.297
2025-09-21 05:59:59,-4.298
2025-09-21 06:59:59,-4.308
2025-09-21 07:59:59,-4.307
2025-09-21 08:59:59,-4.308
2025-09-21 09:59:59,-4.311
2025-09-21 10:59:59,-4.316
2025-09-21 11:59:59,-4.317
2025-09-21 12:59:59,-4.316
2025-09-21 13:59:59,-4.323
2025-09-21 14:59:59,-4.323
2025-09-21 15:59:59,-4.329
2025-09-21 16:59:59,-4.328
2025-09-21 17:59:59,-4.328
2025-09-21 18:59:59,-4.331
2025-09-21 19:59:59,-4.333
2025-09-21 20:59:59,-4.332
2025-09-21 21:59:59,-4.331
2025-09-21 22:59:59,-4.337
2025-09-21 23:59:59,-4.344
2025-09-22 00:59:59,-4.337
2025-09-22 01:59:59,-4.34
2025-09-22 02:59:59,-4.341
2025-09-22 03:59:59,-4.343
2025-09-22 04:59:59,-4.346
2025-09-22 05:59:59,-4.35
2025-09-22 06:59:59,-4.351
2025-09-22 07:59:59,-4.359
2025-09-22 08:59:59,-4.353
2025-09-22 09:59:59,-4.35
2025-09-22 10:59:59,-4.353
2025-09-22 11:59:59,-4.357
2025-09-22 13:00:00,-4.355
2025-09-22 13:59:59,-4.359
2025-09-22 14:59:59,-4.365
2025-09-22 15:59:59,-4.364
2025-09-22 16:59:59,-4.364
2025-09-22 17:59:59,-4.366
2025-09-22 18:59:59,-4.372
2025-09-22 19:59:59,-4.369
2025-09-22 20:59:59,-4.37
2025-09-22 21:59:59,-4.374
2025-09-22 22:59:59,-4.372
2025-09-22 23:59:59,-4.38
2025-09-23 00:59:59,-4.383
2025-09-23 01:59:59,-4.378
2025-09-23 02:59:59,-4.38
2025-09-23 03:59:59,-4.379
2025-09-23 04:59:59,-4.381
2025-09-23 05:59:59,-4.383
2025-09-23 06:59:59,-4.384
2025-09-23 07:59:59,-4.386
2025-09-23 08:59:59,-4.389
2025-09-23 09:59:59,-4.39
2025-09-23 10:59:59,-4.393
2025-09-23 11:59:59,-4.397
2025-09-23 13:00:00,-4.392
2025-09-23 13:59:59,-4.392
2025-09-23 14:59:59,-4.396
2025-09-23 15:59:59,-4.395
2025-09-23 16:59:59,-4.395
2025-09-23 17:59:59,-4.398
2025-09-23 18:59:59,-4.397
2025-09-23 19:59:59,-4.399
2025-09-23 20:59:59,-4.399
2025-09-23 21:59:59,-4.402
2025-09-23 22:59:59,-4.4
2025-09-23 23:59:59,-4.406
2025-09-24 00:59:59,-4.407
2025-09-24 01:59:59,-4.406
2025-09-24 02:59:59,-4.405
2025-09-24 03:59:59,-4.403
2025-09-24 04:59:59,-4.412
2025-09-24 05:59:59,-4.409
2025-09-24 06:59:59,-4.414
2025-09-24 07:59:59,-4.407
2025-09-24 08:59:59,-4.409
2025-09-24 09:59:59,-4.413
2025-09-24 10:59:59,-4.417
2025-09-24 11:59:59,-4.416
2025-09-24 13:00:00,-4.415
2025-09-24 13:59:59,-4.416
2025-09-24 14:59:59,-4.412
2025-09-24 15:59:59,-4.418
2025-09-24 16:59:59,-4.418
2025-09-24 17:59:59,-4.421
2025-09-24 18:59:59,-4.426
2025-09-24 19:59:59,-4.422
2025-09-24 20:59:59,-4.426
2025-09-24 21:59:59,-4.424
2025-09-24 22:59:59,-4.42
2025-09-24 23:59:59,-4.427
2025-09-25 00:59:59,-4.424
2025-09-25 01:59:59,-4.428
2025-09-25 02:59:59,-4.424
2025-09-25 03:59:59,-4.426
2025-09-25 04:59:59,-4.42
2025-09-25 05:59:59,-4.428
2025-09-25 06:59:59,-4.428
2025-09-25 07:59:59,-4.43
2025-09-25 08:59:59,-4.431
2025-09-25 09:59:59,-4.433
2025-09-25 10:59:59,-4.433
