Time,Waterniveau (m NAP)
2025-10-07 00:00:00.627,-4.088
2025-10-07 01:00:00.627,-4.094
2025-10-07 02:00:00.627,-4.089
2025-10-07 03:00:00.627,-4.091
2025-10-07 04:00:00.533,-4.089
2025-10-07 05:00:00.533,-4.09
2025-10-07 06:00:00.533,-4.092
2025-10-07 07:00:00.533,-4.095
2025-10-07 08:00:00.533,-4.09
2025-10-07 09:00:00.533,-4.095
