Time,Waterniveau (m NAP)
2025-03-21 13:00:00.000,-0.469
2025-03-21 14:00:00.000,-0.467
2025-03-21 15:00:00.000,-0.459
2025-03-21 16:00:00.000,-0.459
2025-03-21 17:00:00.000,-0.466
2025-03-21 18:00:00.000,-0.466
2025-03-21 19:00:00.000,-0.467
2025-03-21 20:00:00.000,-0.467
2025-03-21 21:00:00.000,-0.464
2025-03-21 22:00:00.000,-0.466
2025-03-21 23:00:00.000,-0.468
2025-03-22 00:00:00.000,-0.463
2025-03-22 01:00:00.000,-0.461
2025-03-22 02:00:00.000,-0.465
2025-03-22 03:00:00.000,-0.462
2025-03-22 04:00:00.000,-0.46
2025-03-22 05:00:00.000,-0.469
2025-03-22 06:00:00.000,-0.467
2025-03-22 07:00:00.000,-0.469
2025-03-22 08:00:00.000,-0.464
2025-03-22 09:00:00.000,-0.466
2025-03-22 10:00:00.000,-0.466
2025-03-22 11:00:00.000,-0.467
2025-03-22 12:00:00.000,-0.462
2025-03-22 13:00:00.000,-0.457
2025-03-22 14:00:00.000,-0.46
2025-03-22 15:00:00.000,-0.46
2025-03-22 16:00:00.000,-0.457
2025-03-22 17:00:00.000,-0.454
2025-03-22 18:00:00.000,-0.457
2025-03-22 19:00:00.000,-0.459
2025-03-22 20:00:00.000,-0.461
2025-03-22 21:00:00.000,-0.464
2025-03-22 22:00:00.000,-0.459
2025-03-22 23:00:00.000,-0.458
2025-03-23 00:00:00.000,-0.462
2025-03-23 01:00:00.000,-0.46
2025-03-23 02:00:00.000,-0.461
2025-03-23 03:00:00.000,-0.462
2025-03-23 04:00:00.000,-0.461
2025-03-23 05:00:00.000,-0.461
2025-03-23 06:00:00.000,-0.462
2025-03-23 07:00:00.000,-0.468
2025-03-23 08:00:00.000,-0.47
2025-03-23 09:00:00.000,-0.47
2025-03-23 10:00:00.000,-0.474
2025-03-23 11:00:00.000,-0.473
2025-03-23 12:00:00.000,-0.477
2025-03-23 13:00:00.000,-0.478
2025-03-23 14:00:00.000,-0.476
2025-03-23 15:00:00.000,-0.478
2025-03-23 16:00:00.000,-0.481
2025-03-23 17:00:00.000,-0.488
2025-03-23 18:00:00.000,-0.483
2025-03-23 19:00:00.000,-0.494
2025-03-23 20:00:00.000,-0.496
2025-03-23 21:00:00.000,-0.5
2025-03-23 22:00:00.000,-0.499
2025-03-23 23:00:00.000,-0.498
2025-03-24 00:00:00.000,-0.502
2025-03-24 01:00:00.000,-0.499
2025-03-24 02:00:00.000,-0.501
2025-03-24 03:00:00.000,-0.5
2025-03-24 04:00:00.000,-0.506
2025-03-24 05:00:00.000,-0.508
2025-03-24 06:00:00.000,-0.512
2025-03-24 07:00:00.000,-0.513
2025-03-24 08:00:00.000,-0.517
2025-03-24 09:00:00.000,-0.518
2025-03-24 10:00:00.000,-0.517
2025-03-24 11:00:00.000,-0.518
2025-03-24 12:00:00.000,-0.519
2025-03-24 13:00:00.000,-0.52
2025-03-24 14:00:00.000,-0.518
2025-03-24 15:00:00.000,-0.521
2025-03-24 16:00:00.000,-0.521
2025-03-24 17:00:00.000,-0.518
2025-03-24 18:00:00.000,-0.517
2025-03-24 19:00:00.000,-0.52
2025-03-24 20:00:00.000,-0.521
2025-03-24 21:00:00.000,-0.52
2025-03-24 22:00:00.000,-0.52
2025-03-24 23:00:00.000,-0.521
2025-03-25 00:00:00.000,-0.518
2025-03-25 01:00:00.000,-0.52
2025-03-25 02:00:00.000,-0.52
2025-03-25 03:00:00.000,-0.522
2025-03-25 04:00:00.000,-0.519
2025-03-25 05:00:00.000,-0.521
2025-03-25 06:00:00.000,-0.523
2025-03-25 07:00:00.000,-0.52
2025-03-25 08:00:00.000,-0.519
2025-03-25 09:00:00.000,-0.525
2025-03-25 10:00:00.000,-0.526
2025-03-25 11:00:00.000,-0.525
2025-03-25 12:00:00.000,-0.526
2025-03-25 13:00:00.000,-0.523
2025-03-25 14:00:00.000,-0.523
2025-03-25 15:00:00.000,-0.524
2025-03-25 16:00:00.000,-0.524
2025-03-25 17:00:00.000,-0.524
2025-03-25 18:00:00.000,-0.527
2025-03-25 19:00:00.000,-0.526
2025-03-25 20:00:00.000,-0.529
2025-03-25 21:00:00.000,-0.53
2025-03-25 22:00:00.000,-0.531
2025-03-25 23:00:00.000,-0.529
2025-03-26 00:00:00.000,-0.531
2025-03-26 01:00:00.000,-0.532
2025-03-26 02:00:00.000,-0.527
2025-03-26 03:00:00.000,-0.529
2025-03-26 04:00:00.000,-0.529
2025-03-26 05:00:00.000,-0.532
2025-03-26 06:00:00.000,-0.53
2025-03-26 07:00:00.000,-0.534
2025-03-26 08:00:00.000,-0.533
